Date,State,City,AQI,PM2.5,PM10,NO2,SO2,CO,O3
2024-10-27,Karnataka,Mysuru,54.7,11.63,54.7,17.73,20.35,0.5,19.89
2024-11-11,Karnataka,Mysuru,57.3,13.81,57.3,20.09,23.58,0.74,29.96
2024-11-26,Karnataka,Mysuru,56.9,20.09,56.9,17.61,21.56,0.37,37.3
2024-12-11,Karnataka,Mysuru,54.2,13.29,54.2,14.7,29.91,0.51,32.3
2024-12-26,Karnataka,Mysuru,52.1,19.12,52.1,22.34,25.85,0.62,25.32
2025-01-10,Karnataka,Mysuru,54.4,11.97,54.4,23.11,21.43,0.46,30.96
2025-01-25,Karnataka,Mysuru,57.9,17.13,57.9,24.42,22.08,0.48,17.66
2025-02-09,Karnataka,Mysuru,61.5,14.95,61.5,24.24,16.43,0.43,32.14
2025-02-24,Karnataka,Mysuru,53.1,20.12,53.1,26.04,22.34,0.67,33.67
2025-03-11,Karnataka,Mysuru,52.2,13.1,52.2,12.94,19.02,0.47,16.39
2025-03-26,Karnataka,Mysuru,61.0,23.06,61.0,20.69,23.72,0.74,20.74
2021-01-01,Karnataka,Raichur,112.8,37.34,135.36,44.52,36.53,0.99,74.37
2021-01-16,Karnataka,Raichur,145.3,31.47,174.36,71.58,67.14,1.76,68.36
2021-01-31,Karnataka,Raichur,133.3,31.81,159.96,39.36,55.93,1.53,73.35
2021-02-15,Karnataka,Raichur,124.2,31.07,149.04,35.7,50.52,1.16,80.44
2021-03-02,Karnataka,Raichur,114.1,46.07,136.92,56.72,60.43,0.73,58.54
2021-03-17,Karnataka,Raichur,135.1,45.48,162.12,56.15,37.0,1.47,65.35
2021-04-01,Karnataka,Raichur,115.2,40.94,138.24,42.24,48.02,1.21,60.88
2021-04-16,Karnataka,Raichur,74.9,26.48,74.9,37.34,18.9,0.96,33.25
2021-05-01,Karnataka,Raichur,68.9,27.02,68.9,29.81,27.6,0.45,22.58
2021-05-16,Karnataka,Raichur,56.7,10.39,22.1,16.93,14.33,0.63,56.7
2021-05-31,Karnataka,Raichur,32.9,8.48,19.98,26.32,17.27,0.42,15.85
2021-06-15,Karnataka,Raichur,60.2,16.89,60.2,30.65,24.94,0.42,33.01
2021-06-30,Karnataka,Raichur,39.2,8.77,26.1,11.52,16.49,0.36,39.2
2021-07-15,Karnataka,Raichur,30.0,10.18,12.41,13.75,16.59,0.33,30.0
2021-07-30,Karnataka,Raichur,43.2,9.98,15.58,13.76,20.98,0.43,43.2
2021-08-14,Karnataka,Raichur,41.5,14.68,41.5,10.81,18.58,0.29,14.71
2021-08-29,Karnataka,Raichur,36.2,8.03,36.2,13.26,16.87,0.3,17.67
2021-09-13,Karnataka,Raichur,47.4,14.52,47.4,13.21,17.61,0.44,23.78
2021-09-28,Karnataka,Raichur,51.8,16.57,51.8,12.93,18.47,0.71,29.29
2021-10-13,Karnataka,Raichur,114.4,38.99,137.28,63.48,45.51,1.03,57.68
2021-10-28,Karnataka,Raichur,95.8,37.03,95.8,43.83,32.09,1.29,33.42
2021-11-12,Karnataka,Raichur,72.0,19.65,72.0,18.94,29.43,0.47,31.68
2021-11-27,Karnataka,Raichur,133.3,52.31,159.96,52.98,64.19,1.31,70.72
2021-12-12,Karnataka,Raichur,153.5,57.24,184.2,57.32,61.23,2.08,78.49
2021-12-27,Karnataka,Raichur,99.2,36.12,99.2,51.45,47.66,1.2,56.57
2022-01-11,Karnataka,Raichur,131.2,48.75,157.44,34.96,46.07,0.85,56.4
2022-01-26,Karnataka,Raichur,147.9,58.01,177.48,40.85,55.89,1.43,76.42
2022-02-10,Karnataka,Raichur,121.1,28.74,145.32,66.29,52.45,1.41,42.51
2022-02-25,Karnataka,Raichur,110.6,28.01,132.72,31.94,41.48,1.34,39.21
2022-03-12,Karnataka,Raichur,134.3,43.18,161.16,44.1,68.05,1.05,81.87
2022-03-27,Karnataka,Raichur,109.9,41.56,131.88,37.02,51.44,0.88,49.82
2022-04-11,Karnataka,Raichur,90.8,19.9,90.8,27.15,37.34,0.7,51.68
2022-04-26,Karnataka,Raichur,102.3,29.57,122.76,38.44,48.67,0.93,48.93
2022-05-11,Karnataka,Raichur,81.9,27.01,81.9,37.73,40.83,0.65,29.49
2022-05-26,Karnataka,Raichur,78.2,29.71,78.2,37.92,34.2,0.98,35.53
2022-06-10,Karnataka,Raichur,46.4,19.11,19.63,37.12,14.23,0.34,17.01
2022-06-25,Karnataka,Raichur,55.5,18.87,34.96,24.87,16.96,0.72,55.5
2022-07-10,Karnataka,Raichur,55.8,17.5,19.0,44.64,18.75,0.54,25.64
2022-07-25,Karnataka,Raichur,63.8,23.09,63.8,28.32,23.66,0.52,25.55
2022-08-09,Karnataka,Raichur,64.7,15.0,64.7,24.77,21.69,0.42,23.33
2022-08-24,Karnataka,Raichur,67.0,20.55,67.0,23.07,37.48,0.48,31.56
2022-09-08,Karnataka,Raichur,68.0,15.31,68.0,25.05,31.85,0.71,28.45
2022-09-23,Karnataka,Raichur,69.2,23.64,69.2,20.65,33.17,0.75,47.68
2022-10-08,Karnataka,Raichur,74.1,13.91,74.1,38.48,20.96,0.52,33.44
2022-11-07,Karnataka,Raichur,126.2,39.83,151.44,45.79,39.86,1.03,53.62
2022-11-22,Karnataka,Raichur,119.8,39.97,143.76,29.94,30.5,0.92,58.37
2022-12-07,Karnataka,Raichur,83.9,29.41,83.9,41.02,30.84,0.8,40.22
2022-12-22,Karnataka,Raichur,43.0,16.73,43.0,10.42,23.67,0.53,17.14
2023-01-06,Karnataka,Raichur,103.9,20.53,124.68,35.8,47.61,0.84,36.63
2023-01-21,Karnataka,Raichur,105.2,33.38,126.24,29.49,55.29,0.65,52.74
2023-02-05,Karnataka,Raichur,121.1,44.4,145.32,58.93,50.62,0.86,61.85
2023-02-20,Karnataka,Raichur,120.2,27.87,144.24,34.95,64.13,1.52,80.3
2023-03-07,Karnataka,Raichur,94.0,22.04,94.0,36.51,27.01,1.24,64.09
2023-03-22,Karnataka,Raichur,92.4,19.47,92.4,45.12,27.72,0.78,58.46
2023-04-06,Karnataka,Raichur,95.4,17.56,95.4,34.11,47.55,0.91,48.21
2023-04-21,Karnataka,Raichur,50.5,10.42,50.5,23.61,23.63,0.54,28.92
2023-05-06,Karnataka,Raichur,48.0,16.96,18.2,38.4,18.72,0.67,26.62
2023-05-21,Karnataka,Raichur,69.5,18.36,69.5,33.26,20.88,0.68,37.93
2023-06-05,Karnataka,Raichur,53.5,14.4,23.83,17.05,16.29,0.5,53.5
2023-06-20,Karnataka,Raichur,52.2,9.85,16.66,21.16,26.9,0.47,52.2
2023-07-05,Karnataka,Raichur,76.1,21.95,76.1,38.42,23.63,0.73,27.23
2023-07-20,Karnataka,Raichur,60.7,18.41,60.7,26.31,17.89,0.76,18.63
2023-08-04,Karnataka,Raichur,68.0,21.19,68.0,17.73,37.53,0.63,34.09
2023-08-19,Karnataka,Raichur,64.7,24.85,64.7,26.95,22.81,0.47,29.05
2023-09-03,Karnataka,Raichur,55.4,14.26,55.4,30.28,30.94,0.72,31.84
2023-09-18,Karnataka,Raichur,71.8,22.73,71.8,32.63,38.86,0.49,34.14
2023-10-03,Karnataka,Raichur,104.9,33.34,125.88,29.8,46.9,0.9,59.27
2023-10-18,Karnataka,Raichur,116.2,42.82,139.44,34.16,46.08,1.41,37.11
2023-11-02,Karnataka,Raichur,102.0,19.79,122.4,41.95,49.91,1.41,42.35
2023-11-17,Karnataka,Raichur,95.7,32.29,95.7,45.4,28.94,1.25,42.36
2023-12-02,Karnataka,Raichur,95.9,20.42,95.9,35.63,53.17,1.04,33.28
2023-12-17,Karnataka,Raichur,140.5,54.37,168.6,77.0,52.44,0.84,55.22
2024-01-01,Karnataka,Raichur,114.5,23.11,137.4,51.32,43.89,1.3,66.71
2024-01-16,Karnataka,Raichur,102.0,31.64,122.4,53.49,51.48,1.02,43.94
2024-01-31,Karnataka,Raichur,108.6,25.04,130.32,40.56,60.34,0.95,58.2
2024-02-15,Karnataka,Raichur,106.5,29.42,127.8,36.22,44.78,1.17,50.88
2024-03-01,Karnataka,Raichur,109.6,31.34,131.52,49.5,38.13,1.5,47.86
2024-03-16,Karnataka,Raichur,104.1,41.59,124.92,36.43,34.42,1.08,68.63
2024-03-31,Karnataka,Raichur,103.6,39.48,124.32,41.05,37.59,1.02,34.31
2024-04-15,Karnataka,Raichur,96.0,29.89,96.0,37.28,39.9,0.97,58.39
2024-04-30,Karnataka,Raichur,105.8,25.59,126.96,36.86,25.61,0.73,53.01
2024-05-15,Karnataka,Raichur,96.5,26.93,96.5,47.56,35.03,1.34,41.17
2024-05-30,Karnataka,Raichur,93.1,17.61,93.1,25.02,39.8,0.98,61.34
2024-06-14,Karnataka,Raichur,98.7,25.15,98.7,51.97,30.85,1.16,43.81
2024-06-29,Karnataka,Raichur,99.7,31.57,99.7,52.85,47.37,0.9,37.22
2024-07-14,Karnataka,Raichur,100.2,32.29,120.24,52.05,33.74,1.25,40.01
2024-07-29,Karnataka,Raichur,101.8,38.36,122.16,24.87,49.17,0.66,41.26
2024-08-13,Karnataka,Raichur,104.2,31.69,125.04,44.2,33.26,1.39,55.72
2024-08-28,Karnataka,Raichur,103.6,43.22,124.32,41.11,44.82,0.66,71.84
2024-09-12,Karnataka,Raichur,103.1,36.47,123.72,26.45,46.77,0.74,40.47
2024-09-27,Karnataka,Raichur,108.2,40.6,129.84,28.05,32.81,0.66,41.73
2024-10-12,Karnataka,Raichur,109.0,24.17,130.8,54.25,54.53,0.71,61.31
2024-10-27,Karnataka,Raichur,117.5,37.37,141.0,54.4,64.49,1.18,81.86
2024-11-11,Karnataka,Raichur,129.1,45.89,154.92,65.81,55.03,0.96,39.35
2024-11-26,Karnataka,Raichur,123.0,29.22,147.6,34.51,61.73,1.27,43.38
2024-12-11,Karnataka,Raichur,119.8,22.31,143.76,48.26,58.5,1.59,79.38
2024-12-26,Karnataka,Raichur,122.5,39.94,147.0,42.37,43.75,1.2,85.43
2025-01-10,Karnataka,Raichur,124.5,22.49,149.4,47.28,61.49,0.82,79.73
2025-02-09,Karnataka,Raichur,119.0,27.77,142.8,60.0,36.88,0.75,37.17
2025-02-24,Karnataka,Raichur,121.2,37.71,145.44,58.55,45.72,1.66,70.71
2021-01-01,Karnataka,Ramanagara,44.8,17.36,44.8,22.61,18.08,0.41,23.59
2021-01-16,Karnataka,Ramanagara,86.5,23.54,86.5,33.02,40.08,1.21,46.77
2021-01-31,Karnataka,Ramanagara,116.7,44.32,140.04,47.08,38.3,1.31,80.15
2021-02-15,Karnataka,Ramanagara,129.0,36.7,154.8,49.58,70.42,1.18,77.91
2021-03-02,Karnataka,Ramanagara,82.4,17.21,82.4,34.5,35.96,0.55,26.89
2021-03-17,Karnataka,Ramanagara,112.0,38.79,134.4,29.38,33.95,0.9,38.82
2021-04-01,Karnataka,Ramanagara,93.3,24.78,93.3,39.5,51.3,1.29,60.62
2021-04-16,Karnataka,Ramanagara,83.9,23.23,83.9,28.63,28.84,0.89,57.97
2021-05-01,Karnataka,Ramanagara,41.6,11.27,18.39,14.17,20.17,0.41,41.6
2021-05-16,Karnataka,Ramanagara,30.0,10.16,13.55,24.0,12.75,0.21,11.89
2021-05-31,Karnataka,Ramanagara,33.8,8.37,16.93,14.56,12.39,0.4,33.8
2021-06-15,Karnataka,Ramanagara,52.6,15.17,36.23,14.87,14.12,0.45,52.6
2021-06-30,Karnataka,Ramanagara,35.1,13.62,19.42,28.08,18.89,0.48,24.55
2021-07-15,Karnataka,Ramanagara,33.2,6.02,14.01,26.56,11.49,0.33,12.61
2021-07-30,Karnataka,Ramanagara,36.1,6.54,24.48,11.11,14.23,0.46,36.1
2021-08-14,Karnataka,Ramanagara,38.9,15.42,38.9,15.71,10.1,0.47,22.05
2021-08-29,Karnataka,Ramanagara,33.9,11.52,33.9,14.34,18.86,0.21,23.65
2021-09-13,Karnataka,Ramanagara,44.0,8.18,44.0,15.78,19.92,0.42,19.76
2021-09-28,Karnataka,Ramanagara,35.4,14.8,35.4,14.68,15.03,0.39,22.02
2021-10-13,Karnataka,Ramanagara,61.2,20.24,61.2,32.66,16.83,0.8,35.62
2021-10-28,Karnataka,Ramanagara,72.9,18.02,72.9,20.53,37.59,0.76,32.31
2021-11-12,Karnataka,Ramanagara,46.4,13.0,46.4,11.49,11.79,0.34,21.26
2021-11-27,Karnataka,Ramanagara,67.1,21.97,67.1,29.87,20.68,0.75,34.26
2021-12-12,Karnataka,Ramanagara,96.1,29.89,96.1,40.75,35.86,1.24,60.98
2021-12-27,Karnataka,Ramanagara,56.3,11.09,56.3,17.7,24.57,0.72,37.17
2022-01-11,Karnataka,Ramanagara,57.3,19.49,57.3,14.15,17.49,0.51,23.31
2022-01-26,Karnataka,Ramanagara,82.3,19.8,82.3,44.28,29.29,0.84,38.63
2022-02-10,Karnataka,Ramanagara,74.8,29.13,74.8,26.42,22.01,0.79,29.26
2022-02-25,Karnataka,Ramanagara,73.8,17.85,73.8,31.94,20.21,0.93,37.12
2022-03-12,Karnataka,Ramanagara,123.6,47.26,148.32,42.98,64.61,1.06,68.22
2022-03-27,Karnataka,Ramanagara,101.2,34.59,121.44,28.04,35.9,0.75,56.64
2022-04-11,Karnataka,Ramanagara,67.7,17.55,67.7,31.25,25.3,0.85,36.65
2022-04-26,Karnataka,Ramanagara,72.1,25.95,72.1,34.59,19.24,0.67,43.19
2022-05-11,Karnataka,Ramanagara,45.6,11.33,29.42,15.27,19.28,0.58,45.6
2022-05-26,Karnataka,Ramanagara,38.4,7.23,21.22,30.72,12.75,0.33,15.99
2022-06-10,Karnataka,Ramanagara,31.1,11.35,19.52,15.37,10.75,0.38,31.1
2022-06-25,Karnataka,Ramanagara,37.0,10.96,19.5,18.41,12.34,0.32,37.0
2022-07-10,Karnataka,Ramanagara,37.9,14.51,16.29,14.43,16.26,0.51,37.9
2022-07-25,Karnataka,Ramanagara,40.0,7.52,24.96,14.01,15.46,0.35,40.0
2022-08-09,Karnataka,Ramanagara,43.1,16.67,43.1,15.37,14.12,0.36,13.3
2022-08-24,Karnataka,Ramanagara,44.4,14.43,44.4,18.4,22.59,0.51,14.08
2022-09-08,Karnataka,Ramanagara,39.5,14.39,39.5,10.14,13.78,0.42,21.42
2022-09-23,Karnataka,Ramanagara,44.8,15.75,44.8,13.5,14.13,0.36,22.63
2022-10-08,Karnataka,Ramanagara,42.7,12.52,42.7,19.29,21.35,0.5,17.15
2022-10-23,Karnataka,Ramanagara,64.2,24.18,64.2,26.39,26.81,0.71,32.75
2022-11-07,Karnataka,Ramanagara,85.3,17.38,85.3,34.88,26.36,0.7,45.76
2022-11-22,Karnataka,Ramanagara,86.2,32.33,86.2,46.77,26.68,0.81,26.55
2022-12-07,Karnataka,Ramanagara,78.9,30.83,78.9,28.37,38.8,0.77,43.61
2022-12-22,Karnataka,Ramanagara,65.5,17.15,65.5,24.98,36.12,0.85,33.63
2023-01-06,Karnataka,Ramanagara,92.8,22.95,92.8,40.61,41.53,0.57,28.77
2023-01-21,Karnataka,Ramanagara,77.1,24.97,77.1,22.27,25.94,0.54,41.47
2023-02-05,Karnataka,Ramanagara,92.3,20.35,92.3,24.18,39.23,0.85,35.16
2023-02-20,Karnataka,Ramanagara,88.7,21.91,88.7,37.05,32.25,0.94,51.3
2023-03-07,Karnataka,Ramanagara,68.3,27.66,68.3,37.06,34.63,0.9,37.2
2023-03-22,Karnataka,Ramanagara,59.0,16.44,59.0,26.49,23.96,0.59,38.59
2023-04-06,Karnataka,Ramanagara,71.6,14.5,71.6,22.26,24.63,0.79,25.95
2023-04-21,Karnataka,Ramanagara,56.4,18.92,56.4,23.36,21.28,0.44,22.56
2023-05-06,Karnataka,Ramanagara,66.8,15.49,66.8,36.71,20.51,0.71,35.32
2023-05-21,Karnataka,Ramanagara,67.6,19.34,67.6,27.27,37.0,0.8,34.58
2023-06-05,Karnataka,Ramanagara,47.5,17.86,32.04,15.36,12.68,0.39,47.5
2023-06-20,Karnataka,Ramanagara,53.7,22.49,34.24,42.96,28.84,0.7,36.46
2023-07-05,Karnataka,Ramanagara,40.8,7.65,12.37,32.64,13.56,0.47,18.02
2023-07-20,Karnataka,Ramanagara,49.1,9.74,30.84,39.28,21.09,0.48,26.81
2023-08-04,Karnataka,Ramanagara,53.5,11.54,53.5,20.25,16.66,0.68,29.0
2023-08-19,Karnataka,Ramanagara,42.8,14.41,42.8,23.37,15.57,0.41,23.67
2023-09-03,Karnataka,Ramanagara,34.5,14.17,34.5,17.16,15.28,0.47,22.3
2023-09-18,Karnataka,Ramanagara,34.5,7.33,34.5,15.91,10.75,0.45,16.0
2023-10-03,Karnataka,Ramanagara,71.4,17.68,71.4,24.11,32.11,0.75,30.5
2023-10-18,Karnataka,Ramanagara,83.5,24.01,83.5,32.41,25.18,0.73,35.58
2023-11-02,Karnataka,Ramanagara,78.1,16.07,78.1,34.79,28.46,0.56,45.64
2023-11-17,Karnataka,Ramanagara,52.7,13.2,52.7,13.59,21.27,0.69,16.03
2023-12-02,Karnataka,Ramanagara,65.3,21.29,65.3,24.04,35.44,0.57,36.65
2023-12-17,Karnataka,Ramanagara,65.7,22.93,65.7,27.54,29.59,0.74,32.14
2024-01-01,Karnataka,Ramanagara,68.6,28.61,68.6,36.59,26.81,0.63,28.54
2024-01-16,Karnataka,Ramanagara,71.3,17.84,71.3,36.73,29.03,0.96,23.09
2024-01-31,Karnataka,Ramanagara,64.9,14.75,64.9,35.95,31.83,0.75,43.24
2024-02-15,Karnataka,Ramanagara,54.1,15.27,54.1,23.72,14.43,0.37,22.36
2024-03-01,Karnataka,Ramanagara,68.2,15.45,68.2,33.42,24.82,0.6,45.75
2024-03-16,Karnataka,Ramanagara,54.1,14.67,54.1,16.9,19.95,0.63,19.14
2024-03-31,Karnataka,Ramanagara,51.4,11.31,51.4,19.98,16.2,0.35,24.76
2024-04-15,Karnataka,Ramanagara,59.6,18.6,59.6,22.86,32.85,0.54,29.7
2024-04-30,Karnataka,Ramanagara,57.2,18.21,57.2,22.9,14.49,0.78,30.92
2024-05-15,Karnataka,Ramanagara,41.2,9.95,21.83,22.46,22.22,0.49,41.2
2024-05-30,Karnataka,Ramanagara,30.6,11.2,16.55,9.51,9.35,0.28,30.6
2024-06-14,Karnataka,Ramanagara,32.1,9.22,22.15,10.32,10.83,0.44,32.1
2024-06-29,Karnataka,Ramanagara,32.0,12.52,18.94,25.6,9.5,0.35,9.95
2024-07-14,Karnataka,Ramanagara,30.9,6.75,14.35,24.72,11.84,0.32,14.25
2024-07-29,Karnataka,Ramanagara,33.4,10.6,19.91,10.23,17.56,0.21,33.4
2024-08-13,Karnataka,Ramanagara,30.0,11.55,30.0,15.19,9.56,0.22,20.15
2024-08-28,Karnataka,Ramanagara,34.0,7.93,34.0,16.64,16.98,0.41,21.04
2024-09-12,Karnataka,Ramanagara,39.1,15.64,39.1,19.69,12.07,0.36,17.29
2024-09-27,Karnataka,Ramanagara,58.8,14.85,58.8,26.74,21.47,0.74,32.96
2024-10-12,Karnataka,Ramanagara,44.9,8.81,44.9,17.45,17.26,0.5,29.1
2024-10-27,Karnataka,Ramanagara,74.4,28.88,74.4,37.11,31.52,0.9,36.43
2024-11-11,Karnataka,Ramanagara,76.1,18.59,76.1,27.34,21.49,0.66,35.89
2024-11-26,Karnataka,Ramanagara,66.2,21.4,66.2,24.57,15.94,0.88,32.32
2024-12-11,Karnataka,Ramanagara,77.6,18.3,77.6,22.57,39.41,0.79,53.19
2024-12-26,Karnataka,Ramanagara,68.8,18.64,68.8,30.05,17.91,0.6,39.61
2025-01-10,Karnataka,Ramanagara,77.5,15.66,77.5,35.24,31.8,0.96,41.96
2025-01-25,Karnataka,Ramanagara,74.5,27.68,74.5,32.62,40.07,0.57,31.59
2025-02-09,Karnataka,Ramanagara,89.9,23.99,89.9,39.62,39.15,0.67,58.32
2025-02-24,Karnataka,Ramanagara,103.9,27.64,124.68,43.83,47.55,0.86,56.49
2025-03-11,Karnataka,Ramanagara,70.1,25.8,70.1,30.8,17.48,0.87,46.69
2025-03-26,Karnataka,Ramanagara,184.8,47.5,221.76,61.8,189.3,1.18,108.17
2021-01-01,Karnataka,Shivamogga,55.7,18.88,55.7,20.68,18.04,0.49,21.66
2021-01-16,Karnataka,Shivamogga,89.0,16.15,89.0,48.69,32.22,1.09,35.38
2021-01-31,Karnataka,Shivamogga,80.1,29.43,80.1,40.18,36.62,1.06,33.73
2021-02-15,Karnataka,Shivamogga,83.0,33.42,83.0,35.24,29.64,0.69,33.8
2021-03-02,Karnataka,Shivamogga,60.2,18.39,60.2,20.09,30.37,0.67,39.19
2021-03-17,Karnataka,Shivamogga,62.8,19.37,62.8,17.08,21.65,0.45,24.12
2021-04-01,Karnataka,Shivamogga,65.0,18.37,65.0,30.58,29.44,0.85,33.53
2021-04-16,Karnataka,Shivamogga,60.8,15.43,60.8,22.12,18.87,0.63,36.67
2021-05-01,Karnataka,Shivamogga,53.6,21.9,23.53,26.91,26.58,0.56,53.6
2021-05-16,Karnataka,Shivamogga,46.8,18.93,21.72,19.99,23.19,0.33,46.8
2021-05-31,Karnataka,Shivamogga,38.8,8.21,20.48,16.02,13.3,0.43,38.8
2021-06-15,Karnataka,Shivamogga,39.2,13.12,22.49,9.86,11.72,0.31,39.2
2021-06-30,Karnataka,Shivamogga,41.9,14.67,24.91,15.8,13.64,0.28,41.9
2021-07-15,Karnataka,Shivamogga,37.5,10.49,22.17,10.12,15.07,0.37,37.5
2021-07-30,Karnataka,Shivamogga,53.1,16.84,17.66,26.9,22.76,0.57,53.1
2021-08-14,Karnataka,Shivamogga,40.8,10.57,40.8,19.68,11.65,0.52,28.21
2021-08-29,Karnataka,Shivamogga,43.6,14.19,43.6,17.53,15.35,0.56,24.54
2021-09-13,Karnataka,Shivamogga,41.4,14.33,41.4,11.69,16.69,0.48,23.21
2021-09-28,Karnataka,Shivamogga,38.5,9.92,38.5,21.18,20.77,0.36,17.6
2021-10-13,Karnataka,Shivamogga,40.6,10.1,40.6,10.23,13.17,0.42,18.03
2021-10-28,Karnataka,Shivamogga,45.1,12.45,45.1,19.85,24.6,0.46,14.51
2021-11-12,Karnataka,Shivamogga,42.3,9.4,42.3,11.48,18.36,0.27,25.38
2021-11-27,Karnataka,Shivamogga,44.9,14.63,44.9,22.2,20.69,0.42,24.33
2021-12-12,Karnataka,Shivamogga,50.1,18.5,50.1,19.49,23.67,0.36,34.46
2021-12-27,Karnataka,Shivamogga,49.9,18.08,49.9,15.48,27.22,0.66,20.65
2022-01-11,Karnataka,Shivamogga,50.8,11.66,50.8,16.28,17.62,0.46,28.31
2022-01-26,Karnataka,Shivamogga,62.6,13.67,62.6,20.58,17.42,0.51,21.46
2022-02-10,Karnataka,Shivamogga,67.1,15.96,67.1,30.47,21.7,0.94,38.71
2022-02-25,Karnataka,Shivamogga,58.7,16.9,58.7,24.73,31.01,0.43,22.4
2022-03-12,Karnataka,Shivamogga,81.8,27.28,81.8,36.63,30.5,1.09,38.41
2022-03-27,Karnataka,Shivamogga,60.6,19.77,60.6,28.11,21.47,0.53,41.58
2022-04-11,Karnataka,Shivamogga,63.0,19.64,63.0,28.28,18.3,0.83,19.12
2022-04-26,Karnataka,Shivamogga,60.8,17.48,60.8,18.0,19.22,0.72,27.39
2022-05-11,Karnataka,Shivamogga,54.3,13.66,25.94,25.1,21.19,0.41,54.3
2022-05-26,Karnataka,Shivamogga,55.0,17.55,26.06,17.59,19.67,0.66,55.0
2022-06-10,Karnataka,Shivamogga,55.3,16.79,26.62,16.71,16.83,0.64,55.3
2022-06-25,Karnataka,Shivamogga,49.4,20.57,29.07,17.86,13.56,0.54,49.4
2022-07-10,Karnataka,Shivamogga,46.3,17.28,31.43,23.78,12.9,0.62,46.3
2022-07-25,Karnataka,Shivamogga,49.1,11.85,32.53,15.64,23.89,0.38,49.1
2022-08-09,Karnataka,Shivamogga,44.7,16.25,44.7,12.53,23.0,0.28,16.26
2022-08-24,Karnataka,Shivamogga,44.0,16.3,44.0,14.65,16.39,0.6,20.28
2022-09-08,Karnataka,Shivamogga,49.9,17.87,49.9,12.21,27.7,0.33,30.63
2022-09-23,Karnataka,Shivamogga,45.3,15.48,45.3,20.29,14.23,0.28,20.57
2022-10-08,Karnataka,Shivamogga,54.1,15.06,54.1,14.7,26.09,0.66,31.35
2022-10-23,Karnataka,Shivamogga,62.3,13.89,62.3,31.86,32.61,0.56,36.07
2022-11-07,Karnataka,Shivamogga,59.9,13.64,59.9,27.19,18.11,0.83,24.21
2022-11-22,Karnataka,Shivamogga,63.3,14.04,63.3,32.22,25.87,0.63,32.69
2022-12-07,Karnataka,Shivamogga,50.9,9.51,50.9,19.7,13.65,0.36,35.58
2022-12-22,Karnataka,Shivamogga,49.6,17.63,49.6,24.07,25.27,0.31,15.5
2023-01-06,Karnataka,Shivamogga,47.5,17.81,47.5,24.03,15.99,0.64,23.04
2023-01-21,Karnataka,Shivamogga,53.0,11.89,53.0,25.64,16.85,0.62,23.65
2023-02-05,Karnataka,Shivamogga,64.0,17.51,64.0,28.63,17.61,0.72,22.55
2023-02-20,Karnataka,Shivamogga,61.3,12.8,61.3,19.38,23.21,0.66,26.51
2023-03-07,Karnataka,Shivamogga,52.9,17.19,52.9,21.12,26.79,0.32,17.43
2023-03-22,Karnataka,Shivamogga,52.7,14.18,52.7,23.39,17.4,0.65,33.92
2023-04-06,Karnataka,Shivamogga,61.3,23.18,61.3,16.0,18.05,0.84,23.49
2023-04-21,Karnataka,Shivamogga,50.4,14.85,50.4,19.72,17.0,0.46,17.82
2023-05-06,Karnataka,Shivamogga,57.2,23.38,31.57,45.76,25.79,0.38,27.95
2023-05-21,Karnataka,Shivamogga,59.0,18.8,28.77,24.75,15.33,0.39,59.0
2023-06-05,Karnataka,Shivamogga,63.1,23.68,63.1,35.21,28.33,0.78,29.78
2023-06-20,Karnataka,Shivamogga,58.9,17.61,28.83,31.07,32.74,0.5,58.9
2023-07-05,Karnataka,Shivamogga,48.8,14.17,24.14,39.04,24.71,0.32,30.19
2023-07-20,Karnataka,Shivamogga,45.9,11.27,29.48,36.72,22.94,0.37,17.71
2023-08-04,Karnataka,Shivamogga,56.9,14.67,56.9,21.66,14.49,0.51,31.69
2023-08-19,Karnataka,Shivamogga,59.7,19.05,59.7,22.91,17.36,0.51,21.72
2023-09-03,Karnataka,Shivamogga,57.8,23.95,57.8,15.6,14.75,0.77,37.12
2023-09-18,Karnataka,Shivamogga,49.5,15.73,49.5,12.39,23.76,0.59,27.47
2023-10-03,Karnataka,Shivamogga,56.2,17.59,56.2,24.63,24.53,0.77,21.43
2023-10-18,Karnataka,Shivamogga,55.4,17.68,55.4,22.75,21.24,0.57,31.72
2023-11-02,Karnataka,Shivamogga,57.3,15.78,57.3,21.05,18.15,0.76,35.85
2023-11-17,Karnataka,Shivamogga,55.3,20.03,55.3,21.11,17.61,0.55,35.93
2023-12-02,Karnataka,Shivamogga,58.1,16.87,58.1,25.17,16.2,0.52,24.61
2023-12-17,Karnataka,Shivamogga,61.3,21.26,61.3,25.59,21.81,0.54,29.2
2024-01-01,Karnataka,Shivamogga,64.1,19.96,64.1,35.64,18.46,0.73,29.27
2024-01-16,Karnataka,Shivamogga,64.7,21.49,64.7,28.3,19.24,0.68,32.1
2024-01-31,Karnataka,Shivamogga,66.2,13.59,66.2,26.78,33.37,0.91,41.32
2024-02-15,Karnataka,Shivamogga,65.6,18.08,65.6,31.24,25.07,0.55,40.24
2024-03-01,Karnataka,Shivamogga,67.5,14.1,67.5,17.4,26.57,0.55,29.69
2024-03-16,Karnataka,Shivamogga,64.3,17.0,64.3,20.54,21.95,0.47,34.84
2024-03-31,Karnataka,Shivamogga,62.9,12.13,62.9,33.73,16.69,0.64,39.39
